"subject_id","trial_number","categorical_condition","random_intercept","random_slope_trial","categorical_coded","fixed_categorical","interaction_term","random_error","log_rt","SaccadicRT","treshold","stand_TrialN"
"9",12,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.204,-0.0701810525908904,5.34572059960427,NA,221.059459640606,0.259807621135332
"9",13,"Simple",-0.165176876579618,0.0225065440645649,-0.5,0.005,0.221,0.0342932664893677,5.86770146274909,353.435660871072,205.212880519333,0.433012701892219
"9",14,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.238,0.0193270402466321,5.36624178057092,NA,219.939515228732,0.606217782649107
"9",15,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.255,0.0334679380581211,5.34588922244698,209.744311048805,206.640892464369,0.779422863405995
"9",16,"Simple",-0.165176876579618,0.0225065440645649,-0.5,0.005,0.272,0.0383590241625086,5.87028685261593,354.350612090426,229.171536624727,0.952627944162882
"9",17,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.289,0.138870683520192,5.38230505603818,217.523100925004,210.82377018202,1.12583302491977
"9",18,"Simple",-0.165176876579618,0.0225065440645649,-0.5,0.005,0.306,-0.0928273172312165,5.73811359935134,310.478171989393,217.401001574499,1.29903810567666
"9",19,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.323,-0.136231910172703,5.03821555047441,NA,221.946728786257,1.47224318643355
"9",20,"Complex",-0.165176876579618,0.0225065440645649,0.5,-0.005,-0.34,-0.0675043443886169,5.07244966032306,NA,200.080784875874,1.64544826719043
"10",1,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.017,-0.00944769031597094,5.6662818614724,288.958148131737,213.761818648771,-1.64544826719043
"10",2,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.034,-0.0812639062239002,5.47780327459716,239.320408298296,206.048061160939,-1.47224318643355
"10",3,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.051,-0.0798557335351056,5.40654907631864,222.861182208518,208.768653148396,-1.29903810567666
"10",4,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.068,0.0858853345700673,5.4996277734565,244.600868381301,195.399616988952,-1.12583302491977
"10",5,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.085,-0.100264442173748,5.42081562574538,226.063430482638,205.466743357116,-0.952627944162882
"10",6,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.102,0.00649354589776655,5.27491124284958,NA,213.774769472445,-0.779422863405995
"10",7,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.119,0.051052836528646,5.24680816251314,189.958981595299,187.386224651246,-0.606217782649107
"10",8,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.136,-0.0144171456782778,5.10867580933891,NA,205.990948402177,-0.433012701892219
"10",9,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.153,0.0996129232024714,5.46604350725235,236.522539363241,200.412822322313,-0.259807621135332
"10",10,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.17,-0.0592502530588985,5.26851796002366,NA,222.085978154827,-0.0866025403784439
"10",11,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.187,-0.014011523081025,4.89109431903422,NA,214.969082987366,0.0866025403784439
"10",12,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.204,0.0716646962665974,4.90410816741454,NA,214.956375415204,0.259807621135332
"10",13,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.221,0.0659282220146385,5.27770932219526,NA,218.130584493823,0.433012701892219
"10",14,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.238,0.242582289750976,4.92970101896429,NA,217.712538479604,0.606217782649107
"10",15,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.255,0.0826908478950374,4.69714720614104,NA,203.361603981453,0.779422863405995
"10",16,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.272,0.0286142698458565,5.12440825712455,NA,195.545969263108,0.952627944162882
"10",17,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.289,-0.0085482530448838,4.46058336326649,NA,198.271394608279,1.12583302491977
"10",18,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.306,0.054094040744102,4.45056328608817,NA,221.201860858945,1.29903810567666
"10",19,"Simple",-0.290608077244315,-0.0156623709673122,-0.5,0.005,0.323,-0.0816744251084138,4.89813244926834,NA,202.348762106311,1.47224318643355
"10",20,"Complex",-0.290608077244315,-0.0156623709673122,0.5,-0.005,-0.34,-0.0992149241804927,4.15192957922895,NA,224.576297536468,1.64544826719043
"11",1,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.017,0.0640538664443722,6.05793695798492,427.492591321665,208.281376892225,-1.64544826719043
"11",2,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.034,0.11686575909165,6.08722610677547,440.198651970167,218.949271206298,-1.47224318643355
"11",3,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.051,0.0420510064125471,5.98888861023963,398.970951204042,202.086332857294,-1.29903810567666
"11",4,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.068,-0.205054801449585,5.57226005852076,263.027886406529,221.473273512785,-1.12583302491977
"11",5,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.085,0.100815048942837,5.82060716505645,337.176713410883,224.949080029953,-0.952627944162882
"11",6,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.102,-0.0425433738970365,5.83372599835984,341.62922049945,193.205653624135,-0.779422863405995
"11",7,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.119,0.049663535115153,5.6544101635153,285.548006412343,213.347952503262,-0.606217782649107
"11",8,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.136,-0.0433098346980396,5.50391404984537,245.651545445686,209.159199675819,-0.433012701892219
"11",9,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.153,0.0410027634124027,5.84670390409908,346.091746810143,196.736001517791,-0.259807621135332
"11",10,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.17,-0.0166226713380302,5.41555572549191,224.877481109308,211.896564962311,-0.0866025403784439
"11",11,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.187,-0.0856616068664836,5.67299404610672,290.904212438659,194.371551395245,0.0866025403784439
"11",12,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.204,-0.0473679094468891,5.68776499966958,295.23303677814,198.43297622102,0.259807621135332
"11",13,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.221,0.00330780768368696,5.26291797294342,193.043967326776,192.317232788716,0.433012701892219
"11",14,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.238,0.10068615913876,5.30277358054176,NA,220.245619038802,0.606217782649107
"11",15,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.255,-0.130408131468756,5.01415654607751,NA,185.370835795511,0.779422863405995
"11",16,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.272,0.061057698111343,5.70209963180088,299.495571699228,215.974500367368,0.952627944162882
"11",17,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.289,0.0715307106904909,5.10104990052329,NA,222.576788209337,1.12583302491977
"11",18,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.306,-0.0300142749937324,5.56398217098233,260.85955811402,201.742263492811,1.29903810567666
"11",19,"Complex",0.0124058353972863,-0.000522743856734475,0.5,-0.005,-0.323,-0.0587671404594588,4.85570656165987,NA,208.435519456761,1.47224318643355
"11",20,"Simple",0.0124058353972863,-0.000522743856734475,-0.5,0.005,0.34,0.244373507634935,5.79132446589753,327.446428926222,224.953373429861,1.64544826719043
"12",1,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.017,0.092097307119257,6.08296374587667,438.326359476071,222.890947162798,-1.64544826719043
"12",2,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.034,0.111182353509255,6.06384487073263,430.025655444681,211.528554768697,-1.47224318643355
"12",3,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.051,-0.098031691993727,5.81642690369562,335.770168534868,212.549913896538,-1.29903810567666
"12",4,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.068,-0.0786010919985323,5.94365358215678,381.325591920114,200.788861563665,-1.12583302491977
"12",5,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.085,0.0418769356173492,5.87992768823862,357.783368827816,209.464172288822,-0.952627944162882
"12",6,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.102,0.164127685815365,5.9639745169026,389.153752785033,227.629991229673,-0.779422863405995
"12",7,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.119,-0.0551173070193493,5.70652560253386,300.824068108655,229.302423611023,-0.606217782649107
"12",8,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.136,-0.050475998235058,5.95496298978411,385.662636956432,204.136045966236,-0.433012701892219
"12",9,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.153,-0.0433602019339661,5.95787486455117,386.787274865305,208.534641089382,-0.259807621135332
"12",10,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.17,-0.134038594697768,5.51299255025333,247.891847003574,213.339894603049,-0.0866025403784439
"12",11,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.187,-0.165164150487549,5.82766307292952,339.564214325601,219.91585001517,0.0866025403784439
"12",12,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.204,0.159818601906765,5.7304419037898,308.105391238638,204.880484874254,0.259807621135332
"12",13,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.221,-0.036775337193781,5.94764404315522,382.850296937076,212.746250507796,0.433012701892219
"12",14,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.238,0.11053886160218,6.09075432041714,441.754509944781,197.131176233296,0.606217782649107
"12",15,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.255,0.275766663442516,5.73177820072345,308.517386741045,216.298912218905,0.779422863405995
"12",16,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.272,0.0699974102202366,6.04180502596713,420.651637160497,215.860123465219,0.952627944162882
"12",17,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.289,-0.0758178430060376,5.89178585120682,362.051277087283,213.699548227115,1.12583302491977
"12",18,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.306,0.108397956201084,5.44979772887991,232.711090413901,185.398683709964,1.29903810567666
"12",19,"Simple",0.0340703602914469,0.0187960784659655,-0.5,0.005,0.323,-0.111469548863552,5.84772630228124,346.445771329117,209.22792695494,1.47224318643355
"12",20,"Complex",0.0340703602914469,0.0187960784659655,0.5,-0.005,-0.34,-0.00306354914610444,5.26192838046465,NA,207.759045434788,1.64544826719043
"13",1,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.017,-0.129042744348992,5.84221698578543,344.542340043419,201.75476560827,-1.64544826719043
"13",2,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.034,-0.0428283049667751,5.93781749543769,379.1066240401,228.364958404644,-1.47224318643355
"13",3,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.051,0.0412081081008369,5.98723997877536,398.313737041389,219.111021105104,-1.29903810567666
"13",4,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.068,-0.0977955676298673,5.8136223733147,334.829810144403,228.584150932017,-1.12583302491977
"13",5,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.085,-0.104599279228684,5.59220473198594,268.326556187106,215.968028373851,-0.952627944162882
"13",6,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.102,-0.135570606210265,5.49261947527441,242.892625489728,227.205888339281,-0.779422863405995
"13",7,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.119,-0.0840322437388527,5.47554390801587,238.780306139707,215.27223638488,-0.606217782649107
"13",8,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.136,-0.000777181807525176,5.77218504021725,321.238886229759,211.553344023285,-0.433012701892219
"13",9,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.153,0.254642007352401,5.67699029964723,292.069065401223,213.050745756317,-0.259807621135332
"13",10,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.17,0.0108009930762021,5.71453535564108,303.243270295155,198.51243949594,-0.0866025403784439
"13",11,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.187,-0.0883894442676269,5.1967309885673,NA,212.358798111706,0.0866025403784439
"13",12,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.204,-0.0399278441227174,5.17657865898226,NA,226.672683408759,0.259807621135332
"13",13,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.221,0.0552538408789152,5.20314641425395,NA,207.517313425703,0.433012701892219
"13",14,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.238,0.0900054349650801,5.65528407861016,285.797660197672,223.861903662777,0.606217782649107
"13",15,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.255,0.166196369289604,5.69686108320474,297.93075186346,218.397945049664,0.779422863405995
"13",16,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.272,0.100488018815424,5.04253880300061,NA,197.594119784736,0.952627944162882
"13",17,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.289,0.0795819232421163,4.95301877769735,NA,207.96064454556,1.12583302491977
"13",18,"Complex",0.0448736598643672,-0.011613929729949,0.5,-0.005,-0.306,-0.133714562470367,4.67110836225492,NA,226.339221726862,1.29903810567666
"13",19,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.323,-0.116027761628348,5.27618123336699,NA,208.769106555644,1.47224318643355
"13",20,"Simple",0.0448736598643672,-0.011613929729949,-0.5,0.005,0.34,0.0114521144195441,5.36904717968493,214.658239501469,197.640947125687,1.64544826719043
"14",1,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.017,0.191166559592293,6.83249494913304,927.501998441375,225.694972581388,-1.64544826719043
"14",2,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.034,0.0477507098087708,6.68024674120019,796.515620991776,218.443031864029,-1.47224318643355
"14",3,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.051,0.0898174061921141,6.66948107943421,787.986595900156,208.404734220737,-1.29903810567666
"14",4,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.068,-0.0744224002033299,6.30640891488945,548.073233004782,209.419368687283,-1.12583302491977
"14",5,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.085,0.0771196774185903,6.37111863436204,584.7115416127,226.000681754807,-0.952627944162882
"14",6,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.102,-0.0475170763156462,6.37364952247848,586.19325533983,231.37475221301,-0.779422863405995
"14",7,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.119,0.0663551182713736,6.43468935891617,623.088995756124,208.192669111993,-0.606217782649107
"14",8,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.136,-0.0136016337304827,6.01990024876499,411.537542301038,204.763892044182,-0.433012701892219
"14",9,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.153,-0.13617691662895,6.1264926077172,457.827560480545,207.156795206016,-0.259807621135332
"14",10,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.17,-0.104178110597323,6.1056590555995,448.388056756689,215.610137616413,-0.0866025403784439
"14",11,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.187,0.00620062388040474,6.1632054319279,474.948051090233,206.400448874102,0.0866025403784439
"14",12,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.204,-0.0999771169669,5.58619533293127,266.718910165314,225.978752406286,0.259807621135332
"14",13,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.221,0.126944717944258,6.17828480969311,482.164243276584,201.575323367351,0.433012701892219
"14",14,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.238,0.0878046736132842,5.60031240721281,270.510903784315,193.283189868319,0.606217782649107
"14",15,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.255,0.0659566831903031,5.4916320586405,242.652907641239,211.744213382569,0.779422863405995
"14",16,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.272,-0.113243262451746,5.77959975484913,323.629633300262,206.564451724184,0.952627944162882
"14",17,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.289,-0.0750083845932635,5.17700227455829,NA,197.617379879486,1.12583302491977
"14",18,"Complex",0.733160747690075,-0.029832358149325,0.5,-0.005,-0.306,0.146481296692707,5.31165959769493,202.686327177996,200.739442855173,1.29903810567666
"14",19,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.323,0.0491841858646624,5.78353012871756,324.904121721355,212.598756753586,1.47224318643355
"14",20,"Simple",0.733160747690075,-0.029832358149325,-0.5,0.005,0.34,0.0779158133583103,5.75942939806188,317.167300998665,220.229548832053,1.64544826719043
"15",1,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.017,-0.0914008021860512,6.19791391682203,491.722197021122,203.19456451896,-1.64544826719043
"15",2,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.034,-0.0721500475917927,6.19481840227367,490.202417270227,207.64396127476,-1.47224318643355
"15",3,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.051,-0.0097172406199066,6.23490494010294,510.252111629593,201.326695133757,-1.29903810567666
"15",4,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.068,-0.0425219802687061,6.03375393131152,417.278527844301,227.616836843841,-1.12583302491977
"15",5,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.085,0.069085055578417,6.26901469801602,527.95692451275,207.844397861662,-0.952627944162882
"15",6,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.102,0.0739325775453175,6.03751595084031,418.851294349228,221.802886436333,-0.779422863405995
"15",7,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.119,-0.1428901348059,6.01234696934647,408.440794277349,210.880333947929,-0.606217782649107
"15",8,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.136,-0.175314514193035,5.95757632081672,386.671819182971,215.422186650058,-0.433012701892219
"15",9,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.153,0.0501101213122723,6.16065468717941,473.738123607205,203.018720254817,-0.259807621135332
"15",10,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.17,-0.118672141958677,5.61952615476584,275.758685333116,229.203211222584,-0.0866025403784439
"15",11,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.187,-0.0204674371252987,5.6613845904566,287.546501198242,205.591898528753,0.0866025403784439
"15",12,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.204,0.0223622260889448,6.06586798452823,430.896526919679,219.120483488812,0.259807621135332
"15",13,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.221,-0.136464179332694,5.43269530996397,228.765007820952,205.303562812681,0.433012701892219
"15",14,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.238,0.290333703944755,6.2891469240988,538.693586498091,203.672007823168,0.606217782649107
"15",15,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.255,0.104650782976133,6.08111773398756,437.517950201307,221.563557188732,0.779422863405995
"15",16,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.272,0.0434871687519373,5.44360785062075,231.275086025843,208.792965477369,0.952627944162882
"15",17,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.289,0.102849451258423,5.44662386398462,231.973667712334,190.419084473863,1.12583302491977
"15",18,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.306,-0.257572336604517,5.65185580697906,284.819545765944,193.319613571832,1.29903810567666
"15",19,"Complex",0.306660988150696,0.000653730857382105,0.5,-0.005,-0.323,0.0475228290031892,5.27860470344415,NA,205.589358547368,1.47224318643355
"15",20,"Simple",0.306660988150696,0.000653730857382105,-0.5,0.005,0.34,-0.0728217946999783,5.79191381059836,327.63946462061,207.477822867982,1.64544826719043
"16",1,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.017,-0.0310318532799391,6.2057276509796,495.579433633658,220.53949412035,-1.64544826719043
"16",2,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.034,0.221272140508161,6.30634660844851,548.039085576073,205.387062870836,-1.47224318643355
"16",3,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.051,0.0969707089722195,6.18636014059338,486.073642691648,230.591640187198,-1.29903810567666
"16",4,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.068,-0.0923260281333819,5.92337836716859,373.671985014195,217.209988971072,-1.12583302491977
"16",5,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.085,0.067568956257689,5.82958831524047,340.218587429576,211.231341681549,-0.952627944162882
"16",6,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.102,-0.076359566390444,5.79197475627315,327.659433437368,203.662004101057,-0.779422863405995
"16",7,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.119,-0.0438102977574629,5.75083898858694,314.454373274422,218.885145610338,-0.606217782649107
"16",8,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.136,-0.082264277289232,5.35669997273598,NA,229.745101128238,-0.433012701892219
"16",9,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.153,0.117054541726934,5.44833375543296,232.370656810404,218.747739676275,-0.259807621135332
"16",10,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.17,-0.0183184283989561,5.55527574898788,258.598262899156,197.711654223461,-0.0866025403784439
"16",11,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.187,-0.0603065321830311,5.05560260888462,NA,216.299073222684,0.0866025403784439
"16",12,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.204,0.0821045278402494,5.09032863258871,NA,209.257872279917,0.259807621135332
"16",13,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.221,-0.0688602944880218,4.83167877394125,NA,224.781595440477,0.433012701892219
"16",14,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.238,-0.064005594516618,5.21484843759347,NA,218.491897549797,0.606217782649107
"16",15,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.255,-0.0365063542927093,5.16866264149819,NA,212.356130909213,0.779422863405995
"16",16,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.272,-0.0211921143035447,5.11029184516816,NA,209.378496029927,0.952627944162882
"16",17,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.289,0.0447090991366718,4.51450802228919,NA,202.118601097537,1.12583302491977
"16",18,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.306,0.0453385755382321,5.02945246237156,NA,203.728104296699,1.29903810567666
"16",19,"Complex",0.305444540578722,-0.0506850363191884,0.5,-0.005,-0.323,0.135074826461932,4.38950367697607,NA,214.499314915341,1.47224318643355
"16",20,"Simple",0.305444540578722,-0.0506850363191884,-0.5,0.005,0.34,0.00108786504710288,4.83783167924206,NA,227.315189780288,1.64544826719043
"17",1,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.017,-0.0424474150531077,5.8582475708705,350.110063037369,226.110570614642,-1.64544826719043
"17",2,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.034,-0.0282436407638494,5.76276787414326,318.227925897179,203.322231463257,-1.47224318643355
"17",3,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.051,-0.0176854803490934,5.81964256354152,336.851629055964,211.18541787625,-1.29903810567666
"17",4,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.068,0.0223223717355926,5.68196694460971,293.526212288179,220.907382717998,-1.12583302491977
"17",5,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.085,-0.0735796380652788,5.52038146379234,249.730282082766,204.856576665063,-0.952627944162882
"17",6,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.102,0.0154034975242234,5.75768112836535,316.613291437768,208.599035982603,-0.779422863405995
"17",7,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.119,-0.10200864796823,5.36058551185639,NA,228.162356346974,-0.606217782649107
"17",8,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.136,-0.0248277866853573,5.65408290212277,285.454572863562,222.526689629678,-0.433012701892219
"17",9,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.153,0.0548493857415423,5.70207660353317,299.488674914437,223.352190394545,-0.259807621135332
"17",10,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.17,-0.0337362128310424,5.23180753394409,NA,196.390278474839,-0.0866025403784439
"17",11,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.187,-0.0597373554701682,5.14012292028847,NA,210.226893177272,0.0866025403784439
"17",12,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.204,0.0287181222004606,5.5808949269426,265.308931686796,191.882672012716,0.259807621135332
"17",13,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.221,-0.00247075065493899,5.5180225830707,249.141892378149,219.512578210141,0.433012701892219
"17",14,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.238,-0.126415468631454,4.87639439407769,NA,198.30524649703,0.606217782649107
"17",15,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.255,0.125572698828802,5.06269909052145,NA,208.032318388054,0.779422863405995
"17",16,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.272,0.0388049114382719,5.46424783211442,236.09820281906,206.842027684979,0.952627944162882
"17",17,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.289,-0.1070403847271,5.28671906493256,NA,207.176342443241,1.12583302491977
"17",18,"Simple",-0.0726215430598937,-0.00868347101649717,-0.5,0.005,0.306,-0.0630339195669056,5.29904205907625,NA,213.987625860766,1.29903810567666
"17",19,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.323,0.0160702290354311,4.69046273666209,NA,200.12679642756,1.47224318643355
"17",20,"Complex",-0.0726215430598937,-0.00868347101649717,0.5,-0.005,-0.34,-0.158678593338383,4.45003044327178,NA,208.764874511359,1.64544826719043
"18",1,"Simple",-0.287686683133188,-0.00941389542549588,-0.5,0.005,0.017,0.0554825740733707,5.74038199551469,311.183258889405,213.135594599987,-1.64544826719043
"18",2,"Complex",-0.287686683133188,-0.00941389542549588,0.5,-0.005,-0.034,-0.0596495750883242,5.5148359509275,248.349232444253,207.388466168454,-1.47224318643355
"18",3,"Simple",-0.287686683133188,-0.00941389542549588,-0.5,0.005,0.051,-0.0887579735054221,5.5313136570849,252.475359315677,218.941940334987,-1.29903810567666
"18",4,"Complex",-0.287686683133188,-0.00941389542549588,0.5,-0.005,-0.068,0.0299497586796094,5.47160749384444,237.842215526688,214.192019228535,-1.12583302491977
